tree,species,latin_binomial,family,tree_part,wsg,region,village,lat,lon
047_Bealanana,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,branch,0.573,Bealanana,Analila,-14.453611,49.046389
047_Bealanana,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,trunk_base,0.525,Bealanana,Analila,-14.453611,49.046389
047_Bealanana,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,trunk_middle,0.568,Bealanana,Analila,-14.453611,49.046389
047_Bealanana,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,trunk_top,0.471,Bealanana,Analila,-14.453611,49.046389
048_Bealanana,Doratoxylon sp. Thouars ex Hook. f.,Doratoxylon sp.,Sapindaceae,branch,0.784,Bealanana,Analila,-14.453611,49.046389
048_Bealanana,Doratoxylon sp. Thouars ex Hook. f.,Doratoxylon sp.,Sapindaceae,trunk_base,0.781,Bealanana,Analila,-14.453611,49.046389
048_Bealanana,Doratoxylon sp. Thouars ex Hook. f.,Doratoxylon sp.,Sapindaceae,trunk_middle,0.79,Bealanana,Analila,-14.453611,49.046389
048_Bealanana,Doratoxylon sp. Thouars ex Hook. f.,Doratoxylon sp.,Sapindaceae,trunk_top,0.784,Bealanana,Analila,-14.453611,49.046389
049_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,branch,0.681,Bealanana,Analila,-14.453611,49.046389
049_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_base,0.682,Bealanana,Analila,-14.453611,49.046389
049_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_middle,0.66,Bealanana,Analila,-14.453611,49.046389
049_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_top,0.666,Bealanana,Analila,-14.453611,49.046389
050_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,branch,0.788,Bealanana,Analila,-14.453611,49.046389
050_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_base,0.756,Bealanana,Analila,-14.453611,49.046389
050_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_middle,0.824,Bealanana,Analila,-14.453611,49.046389
050_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_top,0.721,Bealanana,Analila,-14.453611,49.046389
051_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,branch,0.852,Bealanana,Analila,-14.453611,49.046389
051_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_base,0.814,Bealanana,Analila,-14.453611,49.046389
051_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_middle,0.767,Bealanana,Analila,-14.453611,49.046389
051_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_top,0.764,Bealanana,Analila,-14.453611,49.046389
052_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,branch,0.88,Bealanana,Analila,-14.453611,49.046389
052_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_base,0.79,Bealanana,Analila,-14.453611,49.046389
052_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_middle,0.804,Bealanana,Analila,-14.453611,49.046389
052_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_top,0.772,Bealanana,Analila,-14.453611,49.046389
053_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,branch,0.787,Bealanana,Analila,-14.453611,49.046389
053_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_base,0.762,Bealanana,Analila,-14.453611,49.046389
053_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_middle,0.756,Bealanana,Analila,-14.453611,49.046389
053_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_top,0.733,Bealanana,Analila,-14.453611,49.046389
054_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,branch,0.772,Bealanana,Analila,-14.453611,49.046389
054_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_base,0.751,Bealanana,Analila,-14.453611,49.046389
054_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_middle,0.777,Bealanana,Analila,-14.453611,49.046389
054_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_top,0.789,Bealanana,Analila,-14.453611,49.046389
055_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,branch,0.793,Bealanana,Analila,-14.453611,49.046389
055_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_base,0.794,Bealanana,Analila,-14.453611,49.046389
055_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_middle,0.825,Bealanana,Analila,-14.453611,49.046389
055_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_top,0.798,Bealanana,Analila,-14.453611,49.046389
056_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,branch,0.762,Bealanana,Analila,-14.453611,49.046389
056_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_base,0.766,Bealanana,Analila,-14.453611,49.046389
056_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_middle,0.758,Bealanana,Analila,-14.453611,49.046389
056_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_top,0.771,Bealanana,Analila,-14.453611,49.046389
057_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,branch,0.745,Bealanana,Analila,-14.453611,49.046389
057_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_base,0.781,Bealanana,Analila,-14.453611,49.046389
057_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_middle,0.791,Bealanana,Analila,-14.453611,49.046389
057_Bealanana,Mammea bongo (R. Vig. & Humbert) Kosterm,Mammea bongo,Calophyllaceae,trunk_top,0.753,Bealanana,Analila,-14.453611,49.046389
058_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,branch,0.793,Bealanana,Analila,-14.453611,49.046389
058_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_base,0.836,Bealanana,Analila,-14.453611,49.046389
058_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_middle,0.758,Bealanana,Analila,-14.453611,49.046389
058_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_top,0.774,Bealanana,Analila,-14.453611,49.046389
059_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,branch,0.787,Bealanana,Analila,-14.453611,49.046389
059_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_base,0.813,Bealanana,Analila,-14.453611,49.046389
059_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_middle,0.762,Bealanana,Analila,-14.453611,49.046389
059_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_top,0.833,Bealanana,Analila,-14.453611,49.046389
060_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,branch,0.774,Bealanana,Analila,-14.453611,49.046389
060_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_base,0.813,Bealanana,Analila,-14.453611,49.046389
060_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_middle,0.813,Bealanana,Analila,-14.453611,49.046389
060_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_top,0.791,Bealanana,Analila,-14.453611,49.046389
061_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,branch,0.839,Bealanana,Analila,-14.453611,49.046389
061_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_base,0.838,Bealanana,Analila,-14.453611,49.046389
061_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_middle,0.817,Bealanana,Analila,-14.453611,49.046389
061_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_top,0.826,Bealanana,Analila,-14.453611,49.046389
062_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,branch,0.697,Bealanana,Analila,-14.453611,49.046389
062_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_base,0.752,Bealanana,Analila,-14.453611,49.046389
062_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_middle,0.728,Bealanana,Analila,-14.453611,49.046389
062_Bealanana,Noronhia linocerioides H. Perrier,Noronhia linocerioides,Oleaceae,trunk_top,0.653,Bealanana,Analila,-14.453611,49.046389
063_Bealanana,Tisonia coriacea Scott-Elliot,Tisonia coriacea,Salicaceae,branch,0.808,Bealanana,Analila,-14.453611,49.046389
063_Bealanana,Tisonia coriacea Scott-Elliot,Tisonia coriacea,Salicaceae,trunk_base,0.71,Bealanana,Analila,-14.453611,49.046389
063_Bealanana,Tisonia coriacea Scott-Elliot,Tisonia coriacea,Salicaceae,trunk_middle,0.771,Bealanana,Analila,-14.453611,49.046389
063_Bealanana,Tisonia coriacea Scott-Elliot,Tisonia coriacea,Salicaceae,trunk_top,0.719,Bealanana,Analila,-14.453611,49.046389
064_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,branch,0.481,Bealanana,Analila,-14.453611,49.046389
064_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_base,0.559,Bealanana,Analila,-14.453611,49.046389
064_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_middle,0.545,Bealanana,Analila,-14.453611,49.046389
064_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_top,0.557,Bealanana,Analila,-14.453611,49.046389
065_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,branch,0.428,Bealanana,Analila,-14.453611,49.046389
065_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_base,0.473,Bealanana,Analila,-14.453611,49.046389
065_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_middle,0.498,Bealanana,Analila,-14.453611,49.046389
065_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_top,0.447,Bealanana,Analila,-14.453611,49.046389
066_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,branch,0.463,Bealanana,Analila,-14.453611,49.046389
066_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_base,0.553,Bealanana,Analila,-14.453611,49.046389
066_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_middle,0.525,Bealanana,Analila,-14.453611,49.046389
066_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_top,0.53,Bealanana,Analila,-14.453611,49.046389
067_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,branch,0.51,Bealanana,Analila,-14.453611,49.046389
067_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_base,0.54,Bealanana,Analila,-14.453611,49.046389
067_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_middle,0.537,Bealanana,Analila,-14.453611,49.046389
067_Bealanana,Oncostemum sp. A. Juss,Oncostemum sp.,Primulaceae,trunk_top,0.521,Bealanana,Analila,-14.453611,49.046389
068_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,branch,0.505,Bealanana,Analila,-14.453611,49.046389
068_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_base,0.613,Bealanana,Analila,-14.453611,49.046389
068_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_middle,0.601,Bealanana,Analila,-14.453611,49.046389
068_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_top,0.603,Bealanana,Analila,-14.453611,49.046389
069_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,branch,0.53,Bealanana,Analila,-14.453611,49.046389
069_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_base,0.65,Bealanana,Analila,-14.453611,49.046389
069_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_middle,0.648,Bealanana,Analila,-14.453611,49.046389
069_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_top,0.587,Bealanana,Analila,-14.453611,49.046389
070_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,branch,0.489,Bealanana,Analila,-14.453611,49.046389
070_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_base,0.592,Bealanana,Analila,-14.453611,49.046389
070_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_middle,0.543,Bealanana,Analila,-14.453611,49.046389
070_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_top,0.479,Bealanana,Analila,-14.453611,49.046389
071_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,branch,0.495,Bealanana,Analila,-14.453611,49.046389
071_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_base,0.557,Bealanana,Analila,-14.453611,49.046389
071_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_middle,0.566,Bealanana,Analila,-14.453611,49.046389
071_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_top,0.62,Bealanana,Analila,-14.453611,49.046389
072_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,branch,0.471,Bealanana,Analila,-14.453611,49.046389
072_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_base,0.515,Bealanana,Analila,-14.453611,49.046389
072_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_middle,0.535,Bealanana,Analila,-14.453611,49.046389
072_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_top,0.519,Bealanana,Analila,-14.453611,49.046389
073_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,branch,0.511,Bealanana,Analila,-14.453611,49.046389
073_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_base,0.473,Bealanana,Analila,-14.453611,49.046389
073_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_middle,0.529,Bealanana,Analila,-14.453611,49.046389
073_Bealanana,Cryptocarya crassifolia Baker,Cryptocarya crassifolia,Lauraceae,trunk_top,0.445,Bealanana,Analila,-14.453611,49.046389
074_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,branch,0.531,Bealanana,Analila,-14.453611,49.046389
074_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_base,0.442,Bealanana,Analila,-14.453611,49.046389
074_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_middle,0.52,Bealanana,Analila,-14.453611,49.046389
074_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_top,0.504,Bealanana,Analila,-14.453611,49.046389
075_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,branch,0.533,Bealanana,Analila,-14.453611,49.046389
075_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_base,0.496,Bealanana,Analila,-14.453611,49.046389
075_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_middle,0.541,Bealanana,Analila,-14.453611,49.046389
075_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_top,0.522,Bealanana,Analila,-14.453611,49.046389
076_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,branch,0.504,Bealanana,Analila,-14.453611,49.046389
076_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_base,0.555,Bealanana,Analila,-14.453611,49.046389
076_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_middle,0.518,Bealanana,Analila,-14.453611,49.046389
076_Bealanana,Cryptocarya acuminata Merr.,Cryptocarya acuminata,Lauraceae,trunk_top,0.487,Bealanana,Analila,-14.453611,49.046389
001_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,branch,0.658,Fandriana,Fiadanana,-20.454444,47.601389
001_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_base,0.679,Fandriana,Fiadanana,-20.454444,47.601389
001_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_middle,0.649,Fandriana,Fiadanana,-20.454444,47.601389
001_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_top,0.641,Fandriana,Fiadanana,-20.454444,47.601389
002_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,branch,0.663,Fandriana,Fiadanana,-20.454444,47.601389
002_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_base,0.672,Fandriana,Fiadanana,-20.454444,47.601389
002_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_middle,0.663,Fandriana,Fiadanana,-20.454444,47.601389
002_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_top,0.66,Fandriana,Fiadanana,-20.454444,47.601389
003_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,branch,0.633,Fandriana,Fiadanana,-20.454444,47.601389
003_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_base,0.626,Fandriana,Fiadanana,-20.454444,47.601389
003_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_middle,0.583,Fandriana,Fiadanana,-20.454444,47.601389
004_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,branch,0.633,Fandriana,Fiadanana,-20.454444,47.601389
004_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_base,0.712,Fandriana,Fiadanana,-20.454444,47.601389
004_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_middle,0.684,Fandriana,Fiadanana,-20.454444,47.601389
004_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_top,0.671,Fandriana,Fiadanana,-20.454444,47.601389
005_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,branch,0.676,Fandriana,Fiadanana,-20.454444,47.601389
005_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_base,0.674,Fandriana,Fiadanana,-20.454444,47.601389
005_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_middle,0.658,Fandriana,Fiadanana,-20.454444,47.601389
005_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_top,0.692,Fandriana,Fiadanana,-20.454444,47.601389
006_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,branch,0.657,Fandriana,Fiadanana,-20.454444,47.601389
006_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_base,0.693,Fandriana,Fiadanana,-20.454444,47.601389
006_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_middle,0.66,Fandriana,Fiadanana,-20.454444,47.601389
006_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_top,0.663,Fandriana,Fiadanana,-20.454444,47.601389
007_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,branch,0.671,Fandriana,Fiadanana,-20.454444,47.601389
007_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_base,0.719,Fandriana,Fiadanana,-20.454444,47.601389
007_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_middle,0.658,Fandriana,Fiadanana,-20.454444,47.601389
007_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_top,0.667,Fandriana,Fiadanana,-20.454444,47.601389
008_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,branch,0.72,Fandriana,Fiadanana,-20.454444,47.601389
008_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_base,0.666,Fandriana,Fiadanana,-20.454444,47.601389
008_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_middle,0.643,Fandriana,Fiadanana,-20.454444,47.601389
008_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_top,0.708,Fandriana,Fiadanana,-20.454444,47.601389
009_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,branch,0.71,Fandriana,Fiadanana,-20.454444,47.601389
009_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_base,0.662,Fandriana,Fiadanana,-20.454444,47.601389
009_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_middle,0.672,Fandriana,Fiadanana,-20.454444,47.601389
009_Fandriana,Calophyllum sp. L.,Calophyllum sp.,Calophyllaceae,trunk_top,0.665,Fandriana,Fiadanana,-20.454444,47.601389
010_Fandriana,Campylospermum sp. Tiegh.,Campylospermum sp.,Ochnaceae,branch,0.94,Fandriana,Fiadanana,-20.454444,47.601389
010_Fandriana,Campylospermum sp. Tiegh.,Campylospermum sp.,Ochnaceae,trunk_base,0.789,Fandriana,Fiadanana,-20.454444,47.601389
010_Fandriana,Campylospermum sp. Tiegh.,Campylospermum sp.,Ochnaceae,trunk_middle,0.748,Fandriana,Fiadanana,-20.454444,47.601389
010_Fandriana,Campylospermum sp. Tiegh.,Campylospermum sp.,Ochnaceae,trunk_top,0.711,Fandriana,Fiadanana,-20.454444,47.601389
